,roberta_neg,roberta_neu,roberta_pos,vader_neg,vader_neu,vader_pos,vader_compound,asin,user_name,review_star,review_title,review,product_type,location,date
3633,0.4536975026130676,0.358530193567276,0.18777230381965637,0.056,0.826,0.118,0.3612,B0BX8SJZ9M,AA55,4.0,"Good taste, terrible mixing","Tropical fruit punch actually tastes good. The mixing potential however is terrible. I have tried a ninja blender, a blender bottle, warm water etc. Basically 3/4 of the mix blends, and then the last 1/4 to 1/3 sits on the top of the drink in clumps that are impossible to get rid of.",Flavor Name: Tropical Punch,the United States,2023-08-07
3634,0.0026361634954810143,0.024306301027536392,0.9730575084686279,0.0,0.543,0.457,0.6369,B0BX8SJZ9M,Syd,5.0,Great Taste,I love the taste. I mix with lemonade.,Flavor Name: Tropical Punch,the United States,2023-11-22
3635,0.5077095627784729,0.3595752716064453,0.1327151507139206,0.0,0.806,0.194,0.6249,B09685F9D1,D Kahn,5.0,Perfect for wife’s glucose,Wife has type 2 diabetes. This provides great way to take glucoseFailed to work after 3 months. Threw it out,Color: White,the United States,2022-06-10
3636,0.7284613251686096,0.2274162769317627,0.0441223569214344,0.097,0.903,0.0,-0.2579,B09685F9D1,Somayeh sojdeh,1.0,Not a good quality,After 3 times stopped working! I changed the battery 3 times but not working.  I only have it for a month and only used 3 times!,Color: Grey,the United States,2023-10-09
3637,0.002412231173366308,0.041732098907232285,0.9558556079864502,0.055,0.586,0.358,0.8519,B09685F9D1,Sheri Clark,5.0,More than I expected,"I like the idea that it's easy to clean, easy to use and I can use it at work when I need to have a protein shake",Color: Pink,the United States,2023-09-28
3638,0.023540105670690536,0.15731585025787354,0.8191440105438232,0.022,0.822,0.156,0.9032,B09685F9D1,Karen Miller,4.0,Very handy in theory,"UPDATED:I bought this to make protein shakes. In theory, this would be great, but the beaters don’t work well enough to mix heavy protein powders; there were always lumps of unmixed powder.  I have to to mix it well before I put it into the container, then the beaters would keep it mixed.It does works well for light powders such as lemonade or powdered tea.Original (written after receiving the product):It’s nice to be able to mix the protein shake while in the bottle.",Color: Pink,the United States,2022-09-23
3639,0.8083098530769348,0.170578733086586,0.021111413836479187,0.062,0.909,0.029,-0.0961,B09685F9D1,Nicolle,2.0,don't waste your money,I had this for 3 months. I can honestly say I only used it a few times before it just stopped working for no reason. Had to change the batteries after each use and couldn't use rechargeable batteries. Didn't blend my protein powder correctly. Did not matter how I put the powder in the bottle it would still leave lumps of unblended protein powder behind. Which I would usually have to finish blending myself with a spoon. If I'm going to end up blending the drink with a spoon anyways then why did I purchase the bottle? I would ask myself this same question every time I used this blender bottle.,Color: White,the United States,2022-06-14
3640,0.009594007395207882,0.04879923164844513,0.9416067600250244,0.067,0.76,0.173,0.9485,B09685F9D1,Amanda Rita,5.0,Wonderful Little Product - Proud Purchase!,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     I love this product and use it at work for my protein powder twice a day. I love that’s it’s small because my protein powder only requires 4-8 oz of water to blend my shake. In my video the blending seems loud, but its not as bad in person (i think it was because i held the phone so close). Other shaker bottles are very large and harder to clean. This one is electric and the batteries are located at the top as well as the mixing handle. Best part is there are no clumps in your drink as with other shaker bottles. A good investment!",Color: Pink,the United States,2021-09-26
3641,0.5032618641853333,0.3845627009868622,0.11217545717954636,0.148,0.776,0.076,-0.3481,B09685F9D1,Malone,3.0,It is great depending on what you are mixing with it,"I bought this so that I could use it to mix my protein shakes with but the shake is a little too thick for it. But when I use with something of the consistency of ""Powered Koolaid"" it works GREAT so just be cautious with what you are mixing.PS. I will mix the protein powder but you have to shake it first and then cut it on. But even then it doesn't create a tornado/vortex thing so it doesn't perform that well.",Color: Grey,the United States,2022-01-26
3642,0.683673620223999,0.2572135627269745,0.059112828224897385,0.0,0.912,0.088,0.4404,B09685F9D1,Shannon O.,1.0,Breaks fast,"Bought early January and used around 10 times. Sat unused for 2 weeks l, went to use it & it wouldn’t work. Changed batteries. Nope. Been less than a month.Cheap product. Should’ve known better.",Color: Grey,the United States,2023-02-24
3643,0.007182598114013672,0.045412249863147736,0.947405219078064,0.0,0.813,0.187,0.4854,B09685F9D1,Stephanie,3.0,The mixing is great,I love the cup and it mixes well but they need a hole for a straw to use to drink put of it.,Color: Pink,the United States,2023-06-13
3644,0.17805637419223785,0.6048514246940613,0.21709218621253967,0.0,0.791,0.209,0.4404,B09685F9D1,tara,2.0,Eh,"You’re better off buying a regular shaker bottle, only works half the time.",Color: Pink,the United States,2023-10-29
3645,0.002421683631837368,0.014650161378085613,0.9829282164573669,0.045,0.603,0.353,0.9506,B0BX8SJZ9M,Faith Fulkerson,5.0,Best protein I’ve tried,This is one of the best proteins I’ve tried. It’s very light and super easy to mix. I am very hesitant about trying proteins and this one is a winner! It’s not milky and tastes like a water flavor packet!,Flavor Name: Mixed Berry,the United States,2023-11-04
3646,0.6169853210449219,0.31128913164138794,0.0717255100607872,0.156,0.775,0.069,-0.3584,B0BX8SJZ9M,Evgeniia,3.0,Quality over taste?,"Low calorie protein powder with good ingredients but almost the taste… probably just not my thing, I wish it was sweeter. I expected more for this money.",Flavor Name: Mixed Berry,the United States,2023-12-06
3647,0.08398203551769257,0.30194324254989624,0.61407470703125,0.088,0.848,0.064,0.0333,B0BX8SJZ9M,Jordan Fischer,4.0,Perfect if you don't want a creamy protein shake,I purchased this because our family is not a fan of the creamy type of protein shakes and this is the perfect alternative. Flavor isn't our favorite but its what you would expect from a protein powder.,Flavor Name: Tropical Punch,the United States,2023-08-10
3648,0.33500784635543823,0.36680588126182556,0.2981862425804138,0.06,0.804,0.136,0.9152,B0BX8SJZ9M,captaingnome,3.0,Meh...  its not like the pre-made Isopure drinks,"The taste is pretty good. It's a nice departure from the thick chalky junky we're been drinking for years. It does have a slight ""protein"" taste you'd taste from any protein drink.  It gets SUPER foamy when you shake it. It kinda makes it hard to keep shaking. It does not have the smooth consistency you get from the pre-made fruity Isopure drinks. I'd consider those top-tier, but they're pricey.What I don't care for most:  This stuff is diarrhea fuel. I typically take 2 scoops post workout, and 2 scoops before bed. A little TMI, but this stuff will make you GO.I like it pretty well, but I can't say I'll buy it again.  It not filling, which I like, but between the blend quality and poop irregularities, I'll need to move on.  I'd prefer the pre-made stuff, but I can't justify buying 2 bottles a day at $5 a piece.",Flavor Name: Watermelon Lime,the United States,2023-08-09
3649,0.5694969892501831,0.3180297315120697,0.112473264336586,0.079,0.748,0.174,0.9685,B0BX8SJZ9M,Kellie,4.0,Very tart. Very foamy.,"Extremely foamy. Absolutely cannot use an electric blender as it would create way too much foam. Also cannot just stir. Does not work well in the sort of blender bottle that only uses a top with little holes. Only option is a blender bottle with a ball. Even still, it's tricky. You shake it up, and it quickly foams up so much you can't shake any more, but still have clumps. So you have to let it settle, then repeat. So much hassle.The flavor is... drinkable. But extremely sour. You can't just chug it down like a milky protein shake, more of something to sip on. And you almost need to double fist with some plain water because it leaves a dry sour taste. But don't get me wrong, it's nice. Nice change from all the milkshake drinks. And the tartness is actually preferable to the overly sticky horrible sweetness of most fitness supplements like BCAA's.I finished 1 tub, but will have trouble getting thru my 2nd as I've found a better clear protein powder.",Flavor Name: Mixed Berry,the United States,2022-12-24
3650,0.009256123565137386,0.05128169059753418,0.9394621849060059,0.045,0.673,0.282,0.8146,B0BX8SJZ9M,ME,4.0,Great for after a hot summer workout,"So much better than the thick, creamy protein powder we all are used to. Easy to drink, even hot I had no issues. Taste is tart and strong but good.",Flavor Name: Citrus Lemonade,the United States,2023-08-10
3651,0.3363357186317444,0.594663143157959,0.06900111585855484,0.045,0.851,0.104,0.4939,B0BX8SJZ9M,Rowin kronske,3.0,Still gets chunks sometimes,When your shaking the bottle to mix it with water it gets super foamy and when you open the bottom foam flys out every where and it will still have chunks in the bottom,Flavor Name: Tropical Punch,the United States,2023-11-25
3652,0.002459875540807843,0.008700982667505741,0.9888390898704529,0.0,0.753,0.247,0.9294,B0BX8SJZ9M,marilyn m.,5.0,Taste really good,"This is the first protein powder that I can stomach. Does not have a heavy, bad aftertaste. Love that I can just put it in my water for the day and drink it all day long. Tastes like a flavor enhancer. Love it. Can't wait to try the other flavors.",Flavor Name: Mango Lime,the United States,2023-10-25
3653,0.042217809706926346,0.1148877814412117,0.8428943753242493,0.128,0.67,0.202,0.6955,B0BX8SJZ9M,rachiekinz,5.0,Finally!!,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     I finally found a clear protein that doesnt taste disgusting!! YAY. Right in the nick of time too as I am 2 days away from my clear protein diet. The mixed berry is the best. The tropical punch was horrible very bitter. even when i added stevia to it. the mixed berry is even better with a stevia package added.",Flavor Name: Mixed Berry,the United States,2023-11-22
3654,0.008929746225476265,0.05457651987671852,0.9364937543869019,0.105,0.478,0.417,0.8687,B0BX8SJZ9M,Gabe K,5.0,Tastes great.,Great ingredients and doesn’t make me feel sick like some proteins do. Mixes very well into water and tastes great.,Flavor Name: Mixed Berry,the United States,2023-11-11
3655,0.6502881646156311,0.3129168748855591,0.036794938147068024,0.106,0.848,0.046,-0.6409,B09685F9D1,Amazon Customer,2.0,Disappointing,"Mixes OK, but protein powder sticks to the sides of the bottle and has to be scrapped off. Have to put less than 10 oz of water in to keep the liquid/foam from going into lid. Hard to drink out of the bottle as the lip is the screw ridges for the cap, so it dribbles. If you pour into another container, you lose all the foam that stick to the sides of the bottle. Hard to clean, especially when the drink gets up into the lid because it has screw cap ridges and can't be immersed in water since it's where the batteries are located. comes with no instruction.",Color: Pink,the United States,2023-06-04
